date,EMA
2014-03-04,31.1072
2014-03-03,31.0532
2014-02-28,31.0366
2014-02-27,30.9826
2014-02-26,30.9265
2014-02-25,30.891
2014-02-24,30.8545
2014-02-21,30.8051
2014-02-20,30.7633
2014-02-19,30.7042
2014-02-18,30.6499
2014-02-14,30.5789
2014-02-13,30.5023
2014-02-12,30.424
2014-02-11,30.3612
2014-02-10,30.3046
2014-02-07,30.2813
2014-02-06,30.262
2014-02-05,30.2835
2014-02-04,30.3421
2014-02-03,30.4096
2014-01-31,30.496
2014-01-30,30.5249
2014-01-29,30.5641
2014-01-28,30.6457
2014-01-27,30.7114
2014-01-24,30.7647
2014-01-23,30.7935
2014-01-22,30.7623
2014-01-21,30.7215
2014-01-17,30.6726
2014-01-16,30.6351
2014-01-15,30.5753
2014-01-14,30.5084
2014-01-13,30.4737
2014-01-10,30.4892
2014-01-09,30.4716
2014-01-08,30.4586
2014-01-07,30.4233
2014-01-06,30.3841
2014-01-03,30.3702
2014-01-02,30.3492
2013-12-31,30.3105
2013-12-30,30.2358
2013-12-27,30.1742
2013-12-26,30.0998
2013-12-24,30.0147
2013-12-23,29.929
2013-12-20,29.8433
2013-12-19,29.7906
2013-12-18,29.7571
2013-12-17,29.7255
2013-12-16,29.7151
2013-12-13,29.7028
2013-12-12,29.72
2013-12-11,29.729
2013-12-10,29.7181
2013-12-09,29.677
2013-12-06,29.6251
2013-12-05,29.5778
2013-12-04,29.5473
2013-12-03,29.5036
2013-12-02,29.4581
2013-11-29,29.415
2013-11-27,29.3574
2013-11-26,29.3065
2013-11-25,29.2747
2013-11-22,29.2505
2013-11-21,29.2238
2013-11-20,29.1879
2013-11-19,29.1745
2013-11-18,29.1498
2013-11-15,29.1115
2013-11-14,29.0574
2013-11-13,29.0045
2013-11-12,28.9373
2013-11-11,28.8894
2013-11-08,28.8446
2013-11-07,28.7988
2013-11-06,28.7759
2013-11-05,28.7101
2013-11-04,28.6683
2013-11-01,28.6139
2013-10-31,28.5656
2013-10-30,28.5132
2013-10-29,28.4452
2013-10-28,28.3641
2013-10-25,28.2941
2013-10-24,28.2267
2013-10-23,28.1676
2013-10-22,28.1096
2013-10-21,28.031
2013-10-18,27.9432
2013-10-17,27.8625
2013-10-16,27.8242
2013-10-15,27.7828
2013-10-14,27.7652
2013-10-11,27.7276
2013-10-10,27.696
2013-10-09,27.6856
2013-10-08,27.7224
2013-10-07,27.7739
2013-10-04,27.7844
2013-10-03,27.7834
2013-10-02,27.7941
2013-10-01,27.7804
2013-09-30,27.7662
2013-09-27,27.7759
2013-09-26,27.7685
2013-09-25,27.7422
2013-09-24,27.724
2013-09-23,27.6993
2013-09-20,27.6593
2013-09-19,27.6237
2013-09-18,27.5634
2013-09-17,27.4991
2013-09-16,27.465
2013-09-13,27.4419
2013-09-12,27.4122
2013-09-11,27.3821
2013-09-10,27.3512
2013-09-09,27.3033
2013-09-06,27.2686
2013-09-05,27.2646
2013-09-04,27.2619
2013-09-03,27.2604
2013-08-30,27.2861
2013-08-29,27.3174
2013-08-28,27.3384
2013-08-27,27.3771
2013-08-26,27.4215
2013-08-23,27.42
2013-08-22,27.4048
2013-08-21,27.4088
2013-08-20,27.4258
2013-08-19,27.4384
2013-08-16,27.4567
2013-08-15,27.4684
2013-08-14,27.4782
2013-08-13,27.4419
2013-08-12,27.3992
2013-08-09,27.3718
2013-08-08,27.3605
2013-08-07,27.3332
2013-08-06,27.3124
2013-08-05,27.2822
2013-08-02,27.2335
2013-08-01,27.1859
2013-07-31,27.1461
2013-07-30,27.1328
2013-07-29,27.1081
2013-07-26,27.0953
2013-07-25,27.0767
2013-07-24,27.0642
2013-07-23,27.0522
2013-07-22,27.0579
2013-07-19,27.0525
2013-07-18,27.0551
2013-07-17,27.0087
2013-07-16,26.9502
2013-07-15,26.8878
2013-07-12,26.8211
2013-07-11,26.7555
2013-07-10,26.6847
2013-07-09,26.6545
2013-07-08,26.6302
2013-07-05,26.6142
2013-07-03,26.5946
2013-07-02,26.5911
2013-07-01,26.6036
2013-06-28,26.6218
2013-06-27,26.6569
2013-06-26,26.6835
2013-06-25,26.7264
2013-06-24,26.7902
2013-06-21,26.8833
2013-06-20,26.9527
2013-06-19,27.0127
2013-06-18,27.0161
2013-06-17,26.9865
2013-06-14,26.9762
2013-06-13,26.991
2013-06-12,26.9862
2013-06-11,27.0129
2013-06-10,27.0234
2013-06-07,27.0054
2013-06-06,26.9918
2013-06-05,27.0028
2013-06-04,27.0213
2013-06-03,27.0138
2013-05-31,26.993
2013-05-30,26.9843
2013-05-29,26.9478
2013-05-28,26.9254
2013-05-24,26.8934
2013-05-23,26.8716
2013-05-22,26.843
2013-05-21,26.8104
2013-05-20,26.743
2013-05-17,26.6594
2013-05-16,26.567
2013-05-15,26.4938
2013-05-14,26.4281
2013-05-13,26.3644
2013-05-10,26.3031
2013-05-09,26.2282
2013-05-08,26.1534
2013-05-07,26.0627
2013-05-06,25.985
2013-05-03,25.8972
2013-05-02,25.8138
2013-05-01,25.7476
2013-04-30,25.7096
2013-04-29,25.6433
2013-04-26,25.5997
2013-04-25,25.5902
2013-04-24,25.5788
2013-04-23,25.5752
2013-04-22,25.5758
2013-04-19,25.6057
2013-04-18,25.6589
2013-04-17,25.7214
2013-04-16,25.7626
2013-04-15,25.7522
2013-04-12,25.7741
2013-04-11,25.7537
2013-04-10,25.7191
2013-04-09,25.6718
2013-04-08,25.6672
2013-04-05,25.681
2013-04-04,25.708
2013-04-03,25.7171
2013-04-02,25.7281
2013-04-01,25.7186
2013-03-28,25.719
2013-03-27,25.7014
2013-03-26,25.6873
2013-03-25,25.6645
2013-03-22,25.6565
2013-03-21,25.6411
2013-03-20,25.6419
2013-03-19,25.6116
2013-03-18,25.5917
2013-03-15,25.5661
2013-03-14,25.5387
2013-03-13,25.4975
2013-03-12,25.4714
2013-03-11,25.4406
2013-03-08,25.3968
2013-03-07,25.3547
2013-03-06,25.3135
2013-03-05,25.2742
2013-03-04,25.229
