date,RSI
2015-04-07,48.8721
2015-04-06,49.6985
2015-04-02,45.8312
2015-04-01,45.915
2015-03-31,46.3988
2015-03-30,49.9846
2015-03-27,45.3163
2015-03-26,45.0238
2015-03-25,44.743
2015-03-24,54.3186
2015-03-23,55.7751
2015-03-20,55.7751
2015-03-19,53.5905
2015-03-18,54.7174
2015-03-17,49.9702
2015-03-16,49.8827
2015-03-13,45.4371
2015-03-12,47.3083
2015-03-11,44.7718
2015-03-10,46.9174
2015-03-09,54.9837
2015-03-06,53.2275
2015-03-05,59.0244
2015-03-04,59.6061
2015-03-03,61.5662
2015-03-02,65.0319
2015-02-27,62.6929
2015-02-26,64.5012
2015-02-25,62.6594
2015-02-24,65.9079
2015-02-23,65.0798
2015-02-20,64.8928
2015-02-19,63.5328
2015-02-18,62.5941
2015-02-17,62.3486
2015-02-13,62.2309
2015-02-12,60.6527
2015-02-11,57.0537
2015-02-10,55.98
2015-02-09,51.5971
2015-02-06,52.0817
2015-02-05,53.1083
2015-02-04,50.393
2015-02-03,49.8118
2015-02-02,46.3799
2015-01-30,43.0845
2015-01-29,46.3874
2015-01-28,43.2462
2015-01-27,43.6942
2015-01-26,52.4734
2015-01-23,53.9444
2015-01-22,54.029
2015-01-21,48.9287
2015-01-20,48.3601
2015-01-16,45.5632
2015-01-15,42.149
2015-01-14,45.7865
2015-01-13,47.5093
2015-01-12,47.7319
2015-01-09,51.3911
2015-01-08,52.4252
2015-01-07,45.2618
2015-01-06,42.0977
2015-01-05,45.7157
2015-01-02,51.0773
2014-12-31,51.8104
2014-12-30,56.2176
2014-12-29,59.3452
2014-12-26,61.6251
2014-12-24,60.3859
2014-12-23,60.8004
2014-12-22,60.0846
2014-12-19,56.6677
2014-12-18,56.3393
2014-12-17,46.7774
2014-12-16,38.5053
2014-12-15,43.0858
2014-12-12,45.4143
2014-12-11,52.1331
2014-12-10,50.0796
2014-12-09,58.4116
2014-12-08,58.5585
2014-12-05,65.264
2014-12-04,66.1001
2014-12-03,66.1001
2014-12-02,64.882
2014-12-01,64.7617
2014-11-28,72.3768
2014-11-26,71.0428
2014-11-25,68.2779
2014-11-24,68.1257
2014-11-21,66.4435
2014-11-20,65.9783
2014-11-19,64.3343
2014-11-18,68.3697
2014-11-17,67.3612
2014-11-14,68.5476
2014-11-13,66.5167
2014-11-12,64.8825
2014-11-11,63.8933
2014-11-10,63.744
2014-11-07,62.9435
2014-11-06,62.5869
2014-11-05,62.8166
2014-11-04,62.0894
2014-11-03,62.1945
2014-10-31,61.1325
2014-10-30,56.9418
2014-10-29,55.9968
2014-10-28,56.3583
2014-10-27,52.418
2014-10-24,52.1137
2014-10-23,49.5065
2014-10-22,45.9724
2014-10-21,47.2886
2014-10-20,40.6523
2014-10-17,37.9442
2014-10-16,33.2271
2014-10-15,34.4718
2014-10-14,35.9852
2014-10-13,35.3631
2014-10-10,37.8063
2014-10-09,44.809
2014-10-08,50.6968
2014-10-07,42.6735
2014-10-06,49.0233
2014-10-03,48.9068
2014-10-02,45.0924
2014-10-01,45.2932
2014-09-30,52.1285
2014-09-29,50.7623
2014-09-26,50.8772
2014-09-25,45.8697
2014-09-24,57.2075
2014-09-23,54.0174
2014-09-22,55.3749
2014-09-19,59.6471
2014-09-18,61.0706
2014-09-17,58.4489
2014-09-16,57.5434
2014-09-15,53.9701
2014-09-12,57.6582
2014-09-11,60.4374
2014-09-10,59.4545
2014-09-09,56.7312
2014-09-08,61.4707
2014-09-05,60.8274
2014-09-04,58.174
2014-09-03,58.4876
2014-09-02,61.9796
2014-08-29,61.8813
2014-08-28,60.1185
2014-08-27,61.012
2014-08-26,61.1559
2014-08-25,60.981
2014-08-22,60.6444
2014-08-21,60.5636
2014-08-20,59.046
2014-08-19,59.046
2014-08-18,57.0848
2014-08-15,53.9866
2014-08-14,53.9866
2014-08-13,53.4124
2014-08-12,50.2077
2014-08-11,63.677
2014-08-08,48.8349
2014-08-07,45.0241
2014-08-06,47.1597
2014-08-05,48.8092
2014-08-04,54.2971
2014-08-01,50.2814
2014-07-31,53.7088
2014-07-30,69.7673
2014-07-29,69.3023
2014-07-28,71.3887
2014-07-25,70.6543
2014-07-24,71.9067
2014-07-23,72.6407
2014-07-22,72.0073
2014-07-21,68.7695
2014-07-18,69.9314
2014-07-17,69.9314
2014-07-16,69.4658
2014-07-15,66.8251
2014-07-14,68.2795
2014-07-11,65.4196
2014-07-10,63.1661
2014-07-09,65.3927
2014-07-08,63.2681
2014-07-07,70.8836
2014-07-03,70.4981
2014-07-02,68.8317
2014-07-01,68.4331
2014-06-30,64.192
2014-06-27,64.0744
2014-06-26,61.2978
2014-06-25,62.0907
2014-06-24,60.2594
2014-06-23,64.1868
2014-06-20,62.9242
2014-06-19,64.5676
2014-06-18,65.9311
2014-06-17,63.8596
2014-06-16,62.8951
2014-06-13,62.8951
2014-06-12,60.5739
2014-06-11,66.5022
